student_id,gpa,attendance,semester,prev_gpa,failed_courses,feedback_engagement,late_assignments,forum_participation,meeting_attendance,study_group,days_active,clicks_per_week,assessments_submitted,previous_attempts,studied_credits,dropout
S0179,2.8147402167334308,75.11408892849083,4,2.8262116152214394,1,45.32773151928188,7.65055896113436,4,80.91181524979974,0,3.516751682102125,14,6,1,14,1
S0180,4.0,73.96410682784229,3,3.565422575609937,1,32.02953939870857,16.20624840921021,5,85.29828772746193,0,5.3497852675752835,14,3,1,39,1
S0181,3.4379671434355044,86.79894151153478,1,3.348064149033468,0,84.98027910148262,20.483813435914357,1,88.10576071660498,1,7.0,6,8,0,21,0
S0182,2.3999897105086023,98.920022863446,4,2.384928325396079,2,100.0,47.24909245333209,2,100.0,2,4.825138364323318,6,7,0,19,0
S0183,2.2503752513572213,94.18316606002313,7,3.036613178666214,2,55.303925855792826,4.942254094536722,3,71.80664473300841,1,4.795759510334828,11,3,1,10,0
S0184,3.3377306906702295,69.29499396376823,1,3.0041405829379806,2,36.86614960880819,32.52124583964953,1,72.19395514640824,2,5.719776519477699,8,4,1,33,0
S0185,2.8435760502719045,75.10371863429663,6,3.282829221897636,1,63.496745351567505,2.4274338774557336,3,67.23448217435649,1,5.522181595913607,10,2,1,28,1
S0186,3.499800345864464,94.40771187988216,1,3.7988579779042064,3,51.257659095225335,1.391096227388985,4,63.95086172907324,1,6.41756222390402,6,4,1,39,0
S0187,3.3312663372014812,75.1751260646169,5,3.415457258548522,2,56.993686402758144,20.426951726287324,4,64.22703149622957,1,4.832888872101323,9,3,1,34,1
S0188,2.949019761140189,82.75366850002976,4,3.4766059063987287,1,82.2074739945057,20.32594236484584,3,52.22352880594373,1,5.70219291164963,7,5,0,20,1
S0189,2.4072443973521165,90.50052099024552,3,2.5188760391341756,0,68.99073905194324,0.0,5,86.39983715888714,1,5.718100788874021,8,6,0,26,1
S0190,1.9396069427198948,75.31655545136366,3,2.056354701420273,3,53.40984882235965,37.393944340632466,1,100.0,0,4.6644441068486975,9,6,0,12,1
S0191,2.687439533553085,86.0537550614596,4,2.6715033376478217,0,81.7700157252239,0.0,4,100.0,2,4.886019810017971,15,4,1,10,0
S0192,3.5994791560264305,71.65974505081796,5,3.966549820752019,1,83.33744690151582,17.810938458300477,2,67.21447813936999,2,4.98880082854023,13,4,0,26,0
S0193,3.1498656208911426,78.98632356048786,2,3.4788063910344076,1,63.2588502791075,39.91423177407958,1,75.91768433541142,0,3.7623001853595843,9,5,0,15,1
S0194,2.1279828549016084,88.19781934142537,1,1.9402796686527446,0,72.7583304183612,53.13775950033018,4,98.50013270676195,2,4.61132160654636,11,8,1,22,1
S0195,3.1212266480958273,69.0700626646833,5,2.725452489716197,0,80.41003766153949,14.554252044671303,3,86.48520446311674,0,6.496164526766879,6,5,0,29,0
S0196,3.269722165810186,89.40474737960399,6,3.2088279745914887,2,78.52206261966793,0.0,2,82.01773507391923,0,6.037716615671117,5,8,3,35,0
S0197,2.381299794659207,84.80362201073319,8,2.1412882253399133,0,70.81228173931065,39.35822338651937,2,76.14898131736147,0,4.420064084284509,14,2,0,13,1
S0198,3.1076075741618694,90.52489954417148,7,3.088550201777263,0,98.65172236450593,32.97734825180393,1,97.67452167414817,2,4.984257851467367,10,7,3,14,1
S0199,3.0407461029122,87.23914134064661,4,3.411977543317442,1,81.65361626030372,12.665115656322872,2,63.90423561940301,2,5.971389889427543,8,11,1,24,0
S0200,2.199920791518564,98.64140429973844,8,2.062730294992527,2,60.98641967004534,10.763938126861905,4,87.2131259816895,2,5.44340568754222,19,4,1,23,0
S0201,3.2504511522437984,86.25224502647907,1,3.237604137850326,0,61.1066186460219,9.239117545108527,4,85.17400763783918,0,5.799910952490804,14,6,0,28,0
S0202,3.392549168457764,80.70594458874747,3,3.4099559889002826,1,58.83827299726653,14.831201963980497,6,80.65057935025025,1,5.5341281187946745,12,3,1,24,1
S0203,3.758135870222694,86.22297503032284,7,4.0,0,82.64241894455623,24.741022136024462,1,91.8159448615038,2,5.2154114027301235,2,3,2,21,0
S0204,3.737661436424432,90.43298029036387,8,3.06359463622905,2,57.54504879996187,11.509781258948426,4,80.50605942399201,0,4.834107317153617,12,1,0,27,0
S0205,2.035631442430036,85.48860070325705,2,1.8536213540004471,1,61.50201821594386,13.406295866566394,0,71.98208615093829,1,3.8048914397397944,14,3,2,23,1
S0206,2.343522472059414,85.40591691203882,8,2.4069075797432555,0,91.16044776231625,29.619185291158637,2,81.38766963473213,0,5.692234885468258,7,6,1,19,1
S0207,3.3605246870460617,77.98008312193245,6,3.72054837397412,2,73.83263924134778,0.0,2,56.118444955432594,0,4.778247981992591,8,3,0,17,1
S0208,3.3596501656385462,78.37099082449052,3,3.2120794313866847,1,93.97065254242375,14.36096420129631,2,89.1907209679485,1,3.3521131061431557,15,2,1,36,0
S0209,3.3605333804142337,70.97394728200307,4,2.7975675686016714,2,85.96119746704684,0.0,1,93.02343880249362,1,4.454341006788567,14,6,0,32,0
S0210,4.0,100.0,1,4.0,2,46.46656341859874,21.62618710029352,3,70.15078202830765,0,5.852289689452812,10,4,0,35,0
S0211,3.399623357485217,72.56136764608715,4,3.209014640837528,1,67.95733883518598,0.0,5,66.5823316757259,0,3.0838356187340548,8,3,1,38,0
S0212,3.794895948126419,78.07094802204092,7,3.4379959503993107,0,89.79898079937084,33.35015190239645,1,70.70372514993379,0,3.970475484804206,9,6,0,13,0
S0213,3.6678012344452418,77.81592734430802,1,3.4804976175312747,0,45.55647869697975,0.2804390631199176,2,79.05465533930165,0,5.1371334013192165,2,2,1,27,1
S0214,3.455973875914059,93.94924376944441,5,3.400616268617304,1,78.39421640717353,0.0,5,83.23828937053396,0,6.405718643394265,13,3,1,37,0
S0215,2.7793115287517582,82.05050321707972,2,2.5978881293902942,0,69.21527052602512,14.545800561475735,2,100.0,0,5.99997606893382,2,10,1,34,1
S0216,3.531278454345287,97.47742072673734,5,2.8696086372155665,3,34.90422515755226,45.66660937515576,2,100.0,1,6.501634618629973,10,7,1,17,0
S0217,2.4590223498237,78.26509375756132,5,2.7281422088898397,0,72.39318609037868,30.667886801323633,4,92.473139976088,1,5.207781848726217,10,4,3,13,0
S0218,2.834226975281994,87.78994162223802,4,3.2166894876656107,0,53.250639677469344,0.0,2,81.81890993523777,2,4.790819565532967,5,1,1,20,0
S0219,2.6602455165196277,76.64652946740243,7,2.8557021139214793,2,46.64696435767148,0.0,2,66.09613870850588,2,5.843306674432955,7,3,1,14,1
S0220,3.057311897570426,100.0,2,2.716006196442981,0,70.18281351645265,14.065994401314391,3,100.0,0,4.100632720162744,21,7,0,39,1
S0221,4.0,73.12401580970487,8,3.9395525398157445,1,31.382941214939862,53.575297426562926,4,76.28536803976537,0,4.022616749765364,12,7,0,19,0
S0222,1.6929143651857765,88.09820710227028,1,1.690957970616939,1,56.51419414830235,5.91568778046698,4,84.22061200902878,2,3.844910224831981,14,3,1,15,1
S0223,3.480382133262159,91.33776880932099,1,3.660020450130732,1,100.0,6.036721344452083,4,89.41028582816548,0,6.088884620965061,9,7,0,38,0
S0224,1.8710988901672438,89.13799097451498,6,2.0716010367826683,0,83.00444786813887,42.91144080320272,5,80.92393783059016,0,4.165419422522841,9,2,2,13,1
S0225,2.6696476939473968,83.14712341122292,3,2.449395554313848,1,52.371501876652935,22.923608078935636,2,97.26646018173233,0,6.000603408516268,12,5,0,27,0
S0226,3.762265417877156,83.70179300266574,6,3.7868640848012243,0,98.08331880200792,35.79500040948112,0,86.83087916153778,1,5.148450283651054,18,2,2,30,1
S0227,3.044996013366824,85.4381147197911,8,3.182180134751396,0,50.15912878445732,9.09350689736053,3,94.82957783208893,1,6.101739649544594,14,4,1,36,0
S0228,2.245578655449486,83.52997998371511,6,2.6823253520935157,0,58.92609693729055,18.47546228406421,3,86.71018338959506,3,3.8946178186349383,9,5,2,26,0
S0229,2.4992874035180224,94.6387911679491,1,2.7106393654654393,1,47.022971801414236,39.734477932823665,2,79.43150506672153,2,4.374484343317992,8,3,0,16,1
S0230,3.475718424254273,100.0,4,3.712435430466929,0,75.12159757332041,17.827386848963002,3,81.11278417283249,1,5.453989064379545,13,4,0,18,1
S0231,2.4887433577980045,79.42508214992166,5,2.5138913461768126,1,97.37259244194257,36.845797962896945,5,79.06639282513997,0,4.569040093299846,10,5,0,12,0
S0232,3.1515210127073825,71.30197020420923,7,3.5746587562684335,3,50.01987534880287,25.809009506517953,1,60.73571272355825,0,2.5066499515173155,6,2,1,31,1
S0233,3.0319002879326695,84.11717951648745,5,3.154829126720519,1,28.791139251818223,4.405563823716218,2,64.98770808524574,0,3.6277405475902063,9,5,0,18,0
S0234,2.543879756675928,100.0,5,2.285553383623857,3,91.81933349038839,19.755241814809658,4,91.10821303735523,0,3.8867433059790066,15,6,1,36,1
S0235,4.0,76.9632543203027,2,4.0,0,100.0,34.7207598841255,2,61.109430875510554,0,3.9608538696395805,6,2,1,13,0
S0236,3.4437433156226076,100.0,1,3.653114297384316,3,30.09839067170534,30.041242867803277,0,73.93665064437221,0,5.681783181834629,16,5,1,31,0
S0237,1.582400189339675,100.0,8,1.4494869830011303,1,79.20108682892888,19.396206523687578,5,64.24844645799999,0,5.337048690844745,19,5,0,39,1
S0238,3.130518020338599,79.46411758292005,8,2.986670130118826,0,74.53010704230577,0.0,0,73.13421577941773,0,5.16222461337816,11,7,1,28,1
S0239,2.5367494746621286,90.68983079185276,7,2.625722138204357,1,54.250493902244905,0.0,2,77.67096043844361,3,7.0,7,8,2,18,0
S0240,3.5967033343573567,100.0,4,3.735658772937632,1,42.11288666661534,0.0,3,73.90649362450286,1,6.175224455567833,14,7,1,32,0
S0241,2.4452354830971097,81.20872259012513,2,2.5044231627864715,1,89.83500690893112,12.343366898501735,2,58.57453359124891,3,5.801819290201053,11,4,1,32,0
S0242,2.9196844909731707,82.96419639897638,3,3.013077093006036,0,73.5814106291439,14.343231894598281,6,77.21704246480303,0,3.5047339399985753,7,7,0,29,0
S0243,3.35349109528632,79.18319086051356,4,3.8634783076592343,0,75.08852914853442,0.0,5,65.61655757828154,1,5.059539936230994,13,6,2,15,0
S0244,3.6060286359190847,74.85243269307134,6,3.9274915815895506,0,57.56461294333597,35.33769190544024,3,70.45164185410849,0,5.298696662321266,17,7,0,36,0
S0245,2.159792515060957,78.50722454933992,4,2.2169831924404644,0,53.961815911000855,1.0434638416918638,4,91.10780229949992,0,4.584772770739179,4,5,1,20,0
S0246,2.765849134911336,72.76059733237743,4,3.048242309141581,0,20.90052917452107,0.0,5,94.33089494686037,0,6.706379780782409,7,5,1,33,1
S0247,2.667538282187331,85.34083468259226,5,2.3577811111290687,1,65.43943940430242,21.32353630828923,2,60.33543746415665,3,5.051203910573965,22,5,0,24,0
S0248,2.542669537198402,77.30026768941359,4,2.6620476521824443,1,98.77652758908445,34.60857679989843,2,100.0,3,3.771651234762096,8,7,3,31,0
S0249,4.0,87.33785911790747,8,4.0,3,52.19491159902692,50.8228192971975,4,72.34870134921533,0,4.002622629250914,13,5,1,15,0
S0250,3.283487197672669,69.44104353796372,6,3.218073429054957,0,39.55170611466521,28.73817581754766,4,70.98484819052162,0,7.0,12,2,1,29,1
S0251,2.1173812319654686,88.30880232214457,6,1.8630910533797431,1,78.71329132914003,43.697445780854295,7,66.62517818988829,1,4.579877022728106,25,4,0,33,1
S0252,3.642503362938343,93.33528961608924,1,3.446876696360425,0,82.40159996892672,1.8191502241015733,6,80.83868112479804,0,2.921471056799379,4,7,1,39,0
S0253,4.0,65.06264357428545,4,3.6731100887972836,0,58.28188078637648,52.396088909914994,4,100.0,0,4.400655519433499,14,7,1,19,1
S0254,3.7227256823858026,88.74056569847572,5,3.4872971099474914,0,63.02471070600716,0.0,3,56.905108715706675,0,3.173380506516169,12,6,3,33,0
S0255,1.9364410238321907,97.27668992473292,4,1.825288594255182,0,75.27806234437517,12.44241119168479,5,49.14670604867638,1,5.9173107984708,15,3,1,34,0
S0256,2.661036148993624,72.90358981308795,3,2.239366043240031,1,66.88901062741347,28.409787793681623,2,84.02765788620633,0,3.045147920868855,14,1,1,31,0
S0257,3.8868378044306358,100.0,3,3.8915233046155167,1,90.00258671507964,0.0,6,88.54008759387948,0,3.597794909663188,1,4,2,27,0
S0258,2.5046313740668533,89.19019009366045,5,2.7753145262028474,0,100.0,6.094248621119995,2,80.79008314722827,0,5.0039885605111225,11,9,1,25,1
S0259,3.3106735997023597,77.94988144241591,1,3.0383467456582838,1,35.81672889619088,3.711162060655486,6,88.93699213124498,1,6.109380167016441,16,5,2,13,1
S0260,3.5422438374005356,84.44230922342294,1,3.998029014493066,2,94.5951026111596,15.346684891253982,3,63.03108509914941,3,4.93056593152067,10,4,0,29,0
S0261,2.351148669895342,90.58326912521723,6,2.5043862964536205,1,72.10519402046668,41.32374285009011,2,65.82695341556368,0,3.742354562200953,6,4,1,22,1
S0262,2.95833225075674,85.76005391412411,6,3.267506426443957,1,97.76401877708322,20.25237599431716,5,81.85936898758844,2,5.1825629906953425,12,7,0,33,0
S0263,0.7311128619516492,90.38755992446369,2,0.5337624957960081,1,84.4870902253136,13.054040836489737,3,100.0,2,4.532202536023866,6,4,0,14,1
S0264,2.282928651065997,75.79326406920634,5,2.539286219185982,3,71.22312919871423,0.0,2,88.41020990135077,3,6.132702173216112,9,6,0,29,1
S0265,2.823202294024788,86.69360824036077,4,2.4956221239061938,2,85.20045884882067,27.001328072578687,2,89.10805984616368,2,5.854788001413047,9,2,0,33,0
S0266,2.1265517726246053,70.8628550309502,7,2.3936260228755577,0,62.11688457630405,31.850231134672686,1,63.894852566491245,1,4.4628405375193365,9,7,0,38,0
S0267,4.0,83.88773938651299,5,4.0,0,54.513971557902906,0.0,4,86.33607624247882,2,5.779772810403127,10,3,0,28,0
S0268,1.9989010354275571,75.9609235853521,2,2.164876401422992,1,86.21726231196698,18.995414604162175,2,62.267761267973036,0,5.271225614199156,6,3,1,27,0
S0269,2.6919688593121114,77.64470057410233,6,2.339290477624656,1,53.113431024209916,22.895122854980706,3,100.0,1,6.366809466720282,16,6,0,29,1
S0270,3.091518404100264,97.36093175210438,5,2.8229974514172826,1,82.84745183283135,34.46902635955541,2,64.8210903595494,3,5.7371813066985755,6,4,2,36,0
S0271,4.0,95.9131012059427,5,4.0,0,70.61495166174997,9.12847312631789,3,68.05279072252456,2,5.546995724877636,13,7,2,26,0
S0272,1.9948964941743925,91.09138120907177,6,1.7103920929071323,2,23.411166977548483,6.869594583728041,2,57.90386535403079,3,6.327959478670963,23,6,0,25,0
S0273,3.8142146265084715,74.07687235327421,8,3.9531765141382085,1,58.51235099074121,13.152540522974574,0,81.28724479334592,2,5.015404681557601,8,8,1,10,0
S0274,3.007163142713711,81.83591550305198,2,2.597021800775637,1,76.69676390049243,39.26655579166076,2,80.65687471794662,2,4.226899544060929,13,3,0,30,0
S0275,2.3129439442664346,97.13097699979184,6,2.5673962080664348,1,61.87998672183016,35.65768163259005,3,100.0,2,5.200839738694105,6,5,2,38,1
S0276,3.3234724319842894,86.41716913639905,1,2.9537154375537367,0,19.065357764756293,19.679820467413794,1,91.64622377957646,2,4.644585695871452,8,6,0,36,0
S0277,3.139341786901429,100.0,4,3.3050317682052857,0,96.4150025565232,35.29664790782432,2,68.13849930117425,1,5.6041965491497,4,3,0,10,1
S0278,2.5798481859888436,88.93317839394372,6,2.767537466082644,2,73.38750102543223,0.0,3,93.10093304625926,3,5.061944034978188,6,4,0,39,0
S0279,3.048861459493013,86.92049116490031,2,2.8398299139641408,0,78.87478582539612,31.874813091402885,1,61.347264915138624,2,5.402936872420531,13,8,0,29,1
S0280,2.730280482196768,81.908835357975,3,2.904888452322186,0,60.53447695643513,3.2185075577923,4,69.22470441754035,2,3.7958852671044863,12,4,2,33,0
S0281,3.0794621416758736,86.33540904782282,1,3.1575948206759406,2,80.62979376293316,46.505367415937926,1,81.77689323108831,1,5.508286535355625,15,4,1,23,0
S0282,3.4634914721647325,83.47530163619456,3,3.301838915306911,1,100.0,4.036329321001638,5,63.021704322011026,0,3.7147772131457906,10,4,0,33,1
S0283,4.0,92.0810867668859,7,3.6974335947771375,2,55.29854032745284,7.208567521495329,1,95.96988275612213,0,5.96176018153535,14,4,1,11,0
S0284,2.1335291508212055,94.56702316794585,6,1.544741443319432,0,100.0,28.436355951967673,1,100.0,3,5.963254376589038,13,8,2,24,0
S0285,4.0,77.14010539492051,1,4.0,1,77.97128131784015,29.884312021715544,5,75.58216863781044,1,5.347954132606789,19,7,0,38,0
S0286,1.6335385403342488,71.68767046442221,4,1.1640977089256324,0,52.61134503926273,13.305018818492226,0,70.22469621963195,0,5.310086908352532,11,7,0,12,1
S0287,2.8937504334750916,66.63794626896703,6,2.922353693307484,5,100.0,25.57106051634546,2,78.05615583988931,0,4.77634392938708,11,5,0,39,1
S0288,3.4118220445392033,90.07991326912544,4,3.3327875797145285,0,77.83280479777865,27.430697229927304,2,71.63941507231992,2,4.396771328369624,9,7,1,22,0
S0289,3.1966943074145227,73.96633393826127,8,3.400437140045981,0,83.52957337546081,25.89671984087051,4,83.92595657290825,2,4.985020794570622,10,4,1,28,0
S0290,2.5641103361255846,63.471094070475175,5,2.4734966862786254,1,64.61295790546484,13.93167623662406,2,60.163932789457604,2,6.98268492160917,7,7,2,10,1
S0291,2.8543144247499073,88.88578604530964,3,2.75548008884578,0,54.073467093409654,27.578165361285357,4,84.77759597902062,1,5.2293189167880225,14,2,2,22,0
S0292,2.654899345738817,100.0,1,2.874460557025306,2,73.35626489351579,41.09555607524741,5,100.0,0,3.6542508959504305,4,2,3,24,0
S0293,2.587444670139052,84.93929088460106,4,2.6879620788642873,0,100.0,1.6176728117176005,2,49.96786170139174,0,3.29164103376086,4,5,0,25,1
S0294,3.5947214679147175,93.38490774451643,2,3.6895682550695508,0,63.80680375628622,7.399099466872908,3,62.47028855089533,0,3.561925648509793,10,5,0,39,1
S0295,3.249910840175533,85.81829358547564,4,3.3906911171180907,0,69.46497508851724,20.40883448540869,4,73.3241398416912,2,4.62240341973154,9,8,0,20,0
S0296,2.514963283317542,84.01110346808858,2,2.0542916463554106,0,99.1265694395917,4.156639389979505,5,88.12839230713858,0,6.2657990843663445,12,6,1,12,0
S0297,3.6297199128032753,94.19076482987768,6,3.85675651679937,2,63.99346308391519,0.0,2,93.35573143647571,1,3.9765162136313066,14,5,0,17,0
S0298,3.2151096646136264,82.09725455811349,1,3.398850302817707,0,80.20552622338242,36.39684463822935,4,92.14901738751254,1,6.421746484595492,15,8,1,15,1
S0299,3.569003483187272,87.67392314071903,4,3.263998544614323,1,87.54701013479395,0.0,4,54.62447266107508,1,5.179448391736575,12,5,0,14,0
S0300,3.4407401893465286,88.21697806196013,7,3.3675160472442682,2,66.06438102246034,13.964259537134968,2,69.88481260105551,3,5.483443668278318,16,7,0,35,0
S0301,2.4197034923545493,78.31909546356951,4,2.40791130606626,0,76.19675186399846,31.384164796380063,3,66.49524637822874,0,5.456039588383694,8,4,0,37,1
S0302,2.6078732718621214,94.92042349536523,8,2.5675242365416016,1,83.22205555362346,24.000496842531085,0,79.02201673475264,2,5.590665296704378,8,7,0,24,0
S0303,3.5231055235862834,83.25040243304592,7,3.623263513556844,1,61.98169612911746,14.191259510315714,7,80.27420128638232,0,4.588634511977844,16,6,0,18,0
S0304,3.4272591858034254,77.44254840507155,1,3.8566692203527806,1,86.31530329979987,3.5384063519756133,0,59.461593297941334,0,2.665584410784859,14,5,0,39,0
S0305,2.9853688842250965,90.36509843570404,8,3.309898902526945,0,59.06027833089122,25.158017197219056,0,73.40668467371358,1,4.41164297753436,4,3,0,32,0
S0306,3.0821291683161474,76.01532018208962,4,2.6884634102867255,1,56.498248420790176,5.174083422996906,1,88.70777818393557,0,4.112120814463823,4,5,0,31,0
S0307,3.8943654270518975,85.28181157369129,2,4.0,1,39.45917878359086,23.988988794773935,1,70.57503748115674,2,5.3105624837042775,7,5,1,14,0
S0308,2.585900027814919,84.90881003355797,4,2.9845800236755418,0,59.93075312197883,22.113764723521346,0,76.9964999691496,1,5.219238917490338,12,4,1,30,0
S0309,3.3829681668190266,95.85895565831578,3,3.4990107230257874,0,53.68994596259559,22.265493635827035,1,100.0,0,4.727620376914774,14,1,0,19,0
S0310,2.858465143296274,89.74698232879953,6,3.1857592708520643,0,61.982520874900516,10.395218612308765,5,100.0,0,6.755524980070087,4,6,0,34,1
S0311,2.8476231577409457,84.74973041254856,5,3.451304291451175,1,82.23985263828976,50.52513664002184,0,47.579583610619615,1,4.359271387373355,14,6,1,38,1
S0312,3.769143796391033,93.17766299200287,2,4.0,1,35.48651493249794,25.37309950805562,6,81.70846357997719,2,2.77426666261111,12,7,1,35,0
S0313,3.5777914442916208,98.90207549017313,3,3.6525840229841395,0,30.506582108257838,15.819366136705293,3,100.0,1,5.119456673405787,7,8,0,15,1
S0314,3.569456745200447,90.57810306351863,7,3.8829832874258727,1,55.01841566697435,23.964058595927064,4,87.18270301748863,1,6.189194972093947,5,7,1,37,0
S0315,3.91383516500803,85.10352619843381,6,3.9573015149370976,1,79.22460987173314,8.383075341135347,0,80.27735088420734,2,5.2871608776027745,14,1,0,20,1
S0316,3.0147026891429314,71.8816376764984,1,3.021873602128418,2,75.77729894039373,14.205432522831405,7,99.69032267674473,1,4.643361505860956,13,5,0,13,0
S0317,3.477367079906475,74.34886336924627,2,3.371942809192355,1,54.69875334178148,55.878798981792755,4,83.27139209692498,0,5.240447505140011,7,4,0,29,0
S0318,2.782813270384581,81.94775295645333,5,3.2518372780342135,0,93.38816464312924,8.489287903365371,0,90.63705718267005,1,6.838906564309505,3,8,0,21,1
S0319,3.2269164467419094,78.90487797840717,6,2.981387846959309,0,56.831801297633184,18.833409496033756,2,76.84543257511936,1,4.124871972039316,9,3,1,29,0
S0320,2.9088998619426207,83.13028697014553,7,3.3686101793460557,1,79.24907972254253,13.15842725375351,8,83.05265540622375,2,5.030873184204253,15,1,1,36,0
S0321,3.067897175494903,85.56649924897107,8,3.217856412617014,1,62.74427344931656,4.4054908576283065,3,86.39946035063299,1,5.669942776160621,4,2,1,15,1
S0322,3.4166099178058396,90.2969275435673,8,2.996818065365257,0,52.62447298012688,26.31627485329709,2,92.98338148510979,3,5.253887190665597,6,3,1,10,1
S0323,2.427245521736569,84.29501221940909,5,2.5375403096339957,4,57.898664237705205,20.547082649813134,3,73.52418976865872,0,4.752132940754735,7,7,0,34,1
S0324,4.0,89.86501643826202,1,3.3699920477045127,0,84.68000769627116,33.665409634998916,4,73.11651368313683,3,4.573674133558191,14,4,0,39,0
S0325,2.2957878329502086,85.6447441481012,1,2.4834402379995195,1,77.2205029028551,32.158668804950075,1,51.08776358698859,1,4.714805525308216,14,7,0,27,0
S0326,2.1500679710485873,65.24533433646128,7,2.4156374159452847,2,89.36205327553085,33.51061578562994,5,74.19273416225263,1,5.532032325422667,6,11,0,11,1
S0327,3.8106776114500476,75.60664606181246,2,3.6329708247544317,0,77.21972165074163,6.226949407235093,1,94.29553047646637,0,5.473772361858848,9,3,0,14,0
S0328,3.554163885774055,83.55912444278384,7,3.59122819456073,2,37.776610736515615,29.61441198804644,5,86.94836684000201,0,7.0,12,7,1,25,0
S0329,3.4368838719365087,72.90305257158893,4,4.0,0,100.0,29.979072594351415,2,65.04872146391352,2,3.463210486013685,2,5,1,21,0
S0330,3.4398418564849957,90.99928729996205,1,3.288117845206415,3,77.50338028116938,4.684055026897161,1,51.44206287313699,2,6.7579066898546,7,9,1,21,0
S0331,2.9914272590071596,100.0,6,2.6737549828901797,0,80.29343108776459,15.220756366591406,0,77.86368897368652,0,4.795523670575499,4,5,0,20,1
S0332,2.371921939959918,97.18761851697317,4,2.8164209606986974,2,62.46324641006879,0.0,2,93.85666778965965,1,4.909412978611886,10,7,0,29,0
S0333,3.0530631907356085,82.86557129069791,8,3.6418393478948468,3,92.26356586601416,30.044339485704263,1,72.81652502285276,0,5.858733135159334,5,4,0,28,0
S0334,2.5259868019415217,99.90726136849952,8,2.5270955034958758,2,48.13784878799757,29.975337041659603,2,58.32616243781302,3,5.852408410159975,8,3,1,30,0
S0335,3.6825838133924256,86.48667457202112,3,3.9860227240149326,0,82.19658155326985,41.45544198677533,0,71.15739241543079,2,6.156618033915013,7,5,1,16,0
S0336,2.897059832948503,81.62914028881961,5,3.2995026076077676,1,28.407334355059213,16.568022382784815,3,84.89238295873645,0,6.374777288920952,12,4,1,35,1
S0337,2.422151962245242,78.8659733645906,4,2.199406692483727,1,83.54417042700366,26.772043798456945,6,98.63655929788536,2,4.960169004716019,11,8,0,11,0
S0338,2.7750299108429046,81.97530313511872,5,2.629438160232544,0,48.40899176721141,34.816026515379626,2,76.14957457813418,3,6.387630880784045,3,4,0,38,0
S0339,3.289052017992937,81.11823181458772,7,3.6583143719393574,1,75.5398904085425,8.691627071679626,0,95.8233861882762,0,4.3708438138783015,9,3,0,38,0
S0340,2.6053928130372177,86.70416222375488,4,3.1108970966497704,2,97.14680933492349,6.410522880234511,2,94.16063222223627,2,4.694703024278091,11,5,1,15,0
S0341,2.424445723103498,86.60573981049865,7,2.5933099811558042,0,86.45434749000879,9.156721983857528,1,62.3500226392177,1,4.817984931017161,8,2,1,13,0
S0342,3.1705810480443386,85.03046020153414,3,2.9066367419937222,1,94.48763340235124,14.760567976921683,6,98.76062177403728,1,4.473370387103467,12,6,2,11,0
S0343,3.171476599776106,89.3693816974635,1,3.767594933285938,0,92.41696887295618,6.941684665307701,4,84.42669150615714,0,5.059856324345875,6,6,3,26,0
S0344,2.6451397772402094,96.90646274786342,8,2.48584850789662,3,59.51434514180242,9.802584350581643,1,61.89975419383671,0,5.896424721907413,5,3,1,17,1
S0345,2.670273186067174,94.49554135441323,3,2.5697318517157384,2,81.96660347615708,33.21372753549868,2,100.0,1,5.651345977451648,9,4,1,14,0
S0346,3.1624349561503453,70.15102031550097,8,3.2651363064972316,1,35.50166208116381,18.55480052758561,5,78.11636618104875,0,4.386815666791727,11,5,1,19,0
S0347,1.9863409609518732,59.46078865098045,1,2.4525890871663054,1,56.26127164111498,24.60047560489154,2,50.84835271533624,2,4.304479284893554,17,7,1,25,1
S0348,2.0147753579364114,94.34319911239274,7,2.2709681509020783,0,97.85309776568103,11.73924817822137,3,69.40600478143836,0,4.144653004260733,4,6,0,11,1
S0349,2.4970890451232948,71.33121301584579,1,2.621548695231868,0,62.29926395147558,10.754518562264897,2,65.7131863742716,1,5.088791822317803,24,3,1,33,1
S0350,2.850586993801707,82.75234598107316,8,2.9895735528371388,0,32.63996226658512,24.283338343105957,1,69.77390098827698,2,3.4191565424575807,8,6,2,28,1
S0351,3.217635295918603,73.2988697394064,8,3.230689696511643,1,100.0,21.890934920051077,5,73.3222188176263,1,4.109399601147865,9,3,0,16,0
S0352,4.0,66.98019562419981,5,4.0,2,81.2450056633944,31.669800174621038,3,76.13916100572604,1,4.5411789273248955,8,6,0,11,0
S0353,3.6003617362414135,90.41462728204787,6,2.8414937129331226,0,85.2895644061158,39.52389497005989,3,75.57495937224296,3,6.055370957862353,9,2,0,22,0
S0354,2.888043029025601,92.59155160302647,3,2.7990607913046617,2,50.390609301562044,9.628816935853928,2,78.53772161034412,2,4.86782972882915,7,3,0,32,1
S0355,2.986688654468118,79.2348959927328,4,3.059085234943152,3,75.6811314105974,32.917768066456716,5,88.81090079626333,0,6.005858984465857,8,4,0,13,0
S0356,2.2982294447535336,59.0895770785509,8,1.9529252196676814,1,75.1514994177839,3.80290748460256,2,68.80345461159078,1,5.187574793190974,12,11,0,25,1
S0357,2.987040804805327,79.53755551747517,3,3.102937800148795,1,53.57030286752649,51.10668024204925,2,97.71500796505919,3,4.525700834180426,7,5,2,19,1
